Feature,Ranking,Selected,Model,Sampling
census_b01001_004e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_005e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_006e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_007e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_008e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_009e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_010e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_011e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_012e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_013e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_014e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_015e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_016e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_017e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_018e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_019e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_020e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_021e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_022e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_023e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_024e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_025e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_026e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_027e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_028e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_029e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_030e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_031e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_032e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_033e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_034e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_035e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_036e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_037e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_038e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_039e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_040e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_041e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_042e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_043e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_044e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_045e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_046e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_047e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_048e_acs5,1,True,LogisticRegression,ADASYN-all
census_b01001_049e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19013_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19013a_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19013b_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19013d_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19013f_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19013g_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19013h_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19013i_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19051_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19051_002e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19051_003e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19052_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19052_002e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19052_003e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19053_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19053_002e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19053_003e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19054_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19054_002e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19054_003e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19055_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19055_002e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19055_003e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19056_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19056_002e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19056_003e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19057_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19057_002e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19057_003e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19058_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19058_002e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19058_003e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19059_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19059_002e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19059_003e_acs3,1,True,LogisticRegression,ADASYN-all
census_b19060_001e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19060_002e_acs5,1,True,LogisticRegression,ADASYN-all
census_b19060_003e_acs5,1,True,LogisticRegression,ADASYN-all
census_urbanflg00,1,True,LogisticRegression,ADASYN-all
census_urbanflg10,1,True,LogisticRegression,ADASYN-all
census_urbanflg90,1,True,LogisticRegression,ADASYN-all
census_yostscore_avg,1,True,LogisticRegression,ADASYN-all
census_adi_natrank_avg,1,True,LogisticRegression,ADASYN-all
census_adi_staterank_avg,1,True,LogisticRegression,ADASYN-all
census_pct_white_avg,1,True,LogisticRegression,ADASYN-all
census_median_hh_income_1990,1,True,LogisticRegression,ADASYN-minority
census_pct_f_unemploy_1990,1,True,LogisticRegression,ADASYN-minority
census_pct_hisp_black_1990,2,False,LogisticRegression,ADASYN-minority
census_pct_m_unemploy_1990,1,True,LogisticRegression,ADASYN-minority
census_pct_nh_black_1990,1,True,LogisticRegression,ADASYN-minority
census_pct_notinlabor_f_1990,1,True,LogisticRegression,ADASYN-minority
census_pct_notinlabor_m_1990,1,True,LogisticRegression,ADASYN-minority
census_pct_residents65_1990,1,True,LogisticRegression,ADASYN-minority
census_pct_t_unemploy_1990,1,True,LogisticRegression,ADASYN-minority
census_population_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p001_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p002_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p003_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p004_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p005_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p006_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p007_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p008_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p009_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p010_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p011_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p012_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p013_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p014_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p015_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p016_1990,1,True,LogisticRegression,ADASYN-minority
census_e4p017_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q001_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q002_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q003_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q004_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q005_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q006_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q007_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q008_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q009_1990,2,False,LogisticRegression,ADASYN-minority
census_e4q010_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q011_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q012_1990,1,True,LogisticRegression,ADASYN-minority
census_e4q013_1990,2,False,LogisticRegression,ADASYN-minority
census_hocost_50p_mrt_2000,1,True,LogisticRegression,ADASYN-minority
census_hocost_50p_nmrt_2000,1,True,LogisticRegression,ADASYN-minority
census_homes_medvalue_2000,2,False,LogisticRegression,ADASYN-minority
census_median_hh_inc_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_below_pov_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_crowding_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_f_head_hh_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_hh_nocar_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_hh_poverty_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_hh_pub_asst_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_hhinc_lt30k_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_hisp_black_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_homes_rent_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_homes_vacant_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_low_social_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_m_unemploy_2000,2,False,LogisticRegression,ADASYN-minority
census_pct_mgr_f_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_mgr_m_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_nh_blacks_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_notinlabor_f_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_notinlabor_m_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_prof_f_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_prof_m_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_residents65_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_same_res5yrs_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_t_less_hs_2000,1,True,LogisticRegression,ADASYN-minority
census_pct_t_unemploy_2000,1,True,LogisticRegression,ADASYN-minority
census_population_2000,1,True,LogisticRegression,ADASYN-minority
census_avg_hh_size_2010,1,True,LogisticRegression,ADASYN-minority
census_hisp_black_2010,1,True,LogisticRegression,ADASYN-minority
census_inurban,1,True,LogisticRegression,ADASYN-minority
census_pct_f_head_hh_2010,1,True,LogisticRegression,ADASYN-minority
census_pct_nhblacks_2010,1,True,LogisticRegression,ADASYN-minority
census_pct_renters_2010,1,True,LogisticRegression,ADASYN-minority
census_pct_residents65_2010,1,True,LogisticRegression,ADASYN-minority
census_pct_vacant_homes_2010,1,True,LogisticRegression,ADASYN-minority
census_population_2010,1,True,LogisticRegression,ADASYN-minority
census_below_poverty_acs5,1,True,LogisticRegression,ADASYN-minority
census_broadband_any_acs5,1,True,LogisticRegression,ADASYN-minority
census_broadband_comp_acs5,1,True,LogisticRegression,ADASYN-minority
census_broadband_comp_t_acs5,1,True,LogisticRegression,ADASYN-minority
census_broadband_dial_acs5,1,True,LogisticRegression,ADASYN-minority
census_broadband_total_acs5,1,True,LogisticRegression,ADASYN-minority
census_f_occ_manage_acs5,1,True,LogisticRegression,ADASYN-minority
census_f_occ_prof_acs5,1,True,LogisticRegression,ADASYN-minority
census_f_occ_total_acs5,1,True,LogisticRegression,ADASYN-minority
census_f_hh_family_acs5,1,True,LogisticRegression,ADASYN-minority
census_gini_index_acs5,1,True,LogisticRegression,ADASYN-minority
census_hh_no_vehicle_acs5,1,True,LogisticRegression,ADASYN-minority
census_hisp_black_acs5,1,True,LogisticRegression,ADASYN-minority
census_hisp_total_acs5,1,True,LogisticRegression,ADASYN-minority
census_homes_med_value_acs5,1,True,LogisticRegression,ADASYN-minority
census_housing_rental_acs5,1,True,LogisticRegression,ADASYN-minority
census_housing_total_acs5,1,True,LogisticRegression,ADASYN-minority
census_less_than_hs_acs5,1,True,LogisticRegression,ADASYN-minority
census_m_occ_manage_acs5,1,True,LogisticRegression,ADASYN-minority
census_m_occ_prof_acs5,1,True,LogisticRegression,ADASYN-minority
census_m_occ_total_acs5,1,True,LogisticRegression,ADASYN-minority
census_occup_1_15_owned_acs5,1,True,LogisticRegression,ADASYN-minority
census_occup_1_15_rent_acs5,1,True,LogisticRegression,ADASYN-minority
census_occup_15_2_owned_acs5,1,True,LogisticRegression,ADASYN-minority
census_occup_15_2_rent_acs5,1,True,LogisticRegression,ADASYN-minority
census_occup_2_up_owned_acs5,2,False,LogisticRegression,ADASYN-minority
census_occup_2_up_rent_acs5,1,True,LogisticRegression,ADASYN-minority
census_occupants_total_acs5,2,False,LogisticRegression,ADASYN-minority
census_over_16_tot_acs5,1,True,LogisticRegression,ADASYN-minority
census_over_16_unemploy_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_below_pov_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_crowding_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_direct_ins_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_employer_ins_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_hh_nocar_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_hh_pov_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_hh_pub_asst_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_higher_ed_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_homes_rent_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_homes_vacant_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_ice_edu_all_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_ice_edu_f_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_ice_edu_m_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_ice_income_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_ice_race_wb_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_less_than_hs_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_low_social_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_medicare_ins_acs5,2,False,LogisticRegression,ADASYN-minority
census_pct_m_unemploy_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_mgr_f_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_mgr_m_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_nhblacks_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_no_ins_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_notinlabor_f_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_notinlabor_m_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_prof_f_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_prof_m_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_residents65_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_same_res5yrs_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_t_unemploy_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_tricare_ins_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_va_ins_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_wb_income_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_wpc_income_acs5,1,True,LogisticRegression,ADASYN-minority
census_pct_medicaid_ins_acs5,1,True,LogisticRegression,ADASYN-minority
census_phone_owned_acs5,1,True,LogisticRegression,ADASYN-minority
census_phone_rented_acs5,1,True,LogisticRegression,ADASYN-minority
census_phone_total_acs5,1,True,LogisticRegression,ADASYN-minority
census_pop_nonhisp_blk_acs5,1,True,LogisticRegression,ADASYN-minority
census_pop_over_25_acs5,1,True,LogisticRegression,ADASYN-minority
census_pov_total_acs5,1,True,LogisticRegression,ADASYN-minority
census_single_fam_type_acs5,2,False,LogisticRegression,ADASYN-minority
census_total_families_acs5,1,True,LogisticRegression,ADASYN-minority
census_total_hh_vehicle_acs5,2,False,LogisticRegression,ADASYN-minority
census_population_acs5,1,True,LogisticRegression,ADASYN-minority
census_white_alone_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_003e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_004e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_005e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_006e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_007e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_008e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_009e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_010e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_011e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_012e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_013e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_014e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_015e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_016e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_017e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_018e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_019e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_020e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_021e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_022e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_023e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_024e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_025e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_026e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_027e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_028e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_029e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_030e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_031e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_032e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_033e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_034e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_035e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_036e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_037e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_038e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_039e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_040e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_041e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_042e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_043e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_044e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_045e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_046e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_047e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_048e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b01001_049e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19013_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19013a_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19013b_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19013d_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19013f_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19013g_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19013h_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19013i_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19051_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19051_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19051_003e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19052_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19052_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19052_003e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19053_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19053_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19053_003e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19054_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19054_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19054_003e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19055_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19055_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19055_003e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19056_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19056_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19056_003e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19057_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19057_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19057_003e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19058_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19058_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19058_003e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19059_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19059_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19059_003e_acs3,1,True,LogisticRegression,ADASYN-minority
census_b19060_001e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19060_002e_acs5,1,True,LogisticRegression,ADASYN-minority
census_b19060_003e_acs5,1,True,LogisticRegression,ADASYN-minority
census_urbanflg00,1,True,LogisticRegression,ADASYN-minority
census_urbanflg10,1,True,LogisticRegression,ADASYN-minority
census_urbanflg90,1,True,LogisticRegression,ADASYN-minority
census_yostscore_avg,1,True,LogisticRegression,ADASYN-minority
census_adi_natrank_avg,1,True,LogisticRegression,ADASYN-minority
census_adi_staterank_avg,1,True,LogisticRegression,ADASYN-minority
census_pct_white_avg,1,True,LogisticRegression,ADASYN-minority
